"FILEID","STUSAB","SUMLEV","LOGRECNO","REGION","DIVISION","STATE","COUNTY","TRACT","BLOCK","P0050001","P0050002","P0050003","P0050004","P0050005","P0050006","P0050007","P0050008","P0050009","P0050010","P0050011","P0050012","P0050013","P0050014","P0050015","P0050016","P0050017"
"SF1ST","OH","101",121487,"2","3","39","049","008370","1009",165,160,141,15,0,0,0,0,4,5,5,0,0,0,0,0,0
"SF1ST","OH","101",121488,"2","3","39","049","008370","1010",34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121489,"2","3","39","049","008370","1011",329,318,303,10,0,4,0,0,1,11,6,0,0,0,0,5,0
"SF1ST","OH","101",121490,"2","3","39","049","008370","1013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121491,"2","3","39","049","008370","1016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121492,"2","3","39","049","008370","1017",122,120,113,1,2,1,0,0,3,2,2,0,0,0,0,0,0
"SF1ST","OH","101",121493,"2","3","39","049","008370","1018",182,179,172,5,0,0,0,0,2,3,1,0,0,0,0,0,2
"SF1ST","OH","101",121494,"2","3","39","049","008370","1019",152,144,136,3,0,1,0,0,4,8,6,0,0,0,0,2,0
"SF1ST","OH","101",121495,"2","3","39","049","008370","1021",137,131,131,0,0,0,0,0,0,6,2,0,0,0,0,4,0
"SF1ST","OH","101",121496,"2","3","39","049","008370","1026",116,112,105,0,4,0,0,1,2,4,1,0,0,0,0,3,0
"SF1ST","OH","101",121497,"2","3","39","049","008370","1035",4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121498,"2","3","39","049","008370","1045",91,87,82,2,0,1,0,0,2,4,4,0,0,0,0,0,0
"SF1ST","OH","101",121499,"2","3","39","049","008370","1046",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121500,"2","3","39","049","008370","1047",24,23,20,3,0,0,0,0,0,1,1,0,0,0,0,0,0
"SF1ST","OH","101",121501,"2","3","39","049","008370","1048",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121502,"2","3","39","049","008370","1052",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121503,"2","3","39","049","008370","1053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121505,"2","3","39","049","008370","2001",163,160,154,6,0,0,0,0,0,3,0,0,0,0,0,1,2
"SF1ST","OH","101",121506,"2","3","39","049","008370","2002",40,40,37,0,0,1,0,0,2,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121507,"2","3","39","049","008370","2003",56,56,52,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121508,"2","3","39","049","008370","2004",54,52,43,7,0,0,0,0,2,2,0,0,0,0,0,1,1
"SF1ST","OH","101",121509,"2","3","39","049","008370","2005",68,64,63,1,0,0,0,0,0,4,0,0,0,0,0,4,0
"SF1ST","OH","101",121510,"2","3","39","049","008370","2006",50,48,45,0,0,2,0,0,1,2,2,0,0,0,0,0,0
"SF1ST","OH","101",121511,"2","3","39","049","008370","2007",67,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121512,"2","3","39","049","008370","2008",37,36,25,5,0,1,0,4,1,1,0,0,0,0,0,0,1
"SF1ST","OH","101",121513,"2","3","39","049","008370","2009",30,30,28,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121514,"2","3","39","049","008370","2010",58,58,55,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121515,"2","3","39","049","008370","2011",30,29,29,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"SF1ST","OH","101",121516,"2","3","39","049","008370","2012",33,33,21,6,0,4,0,0,2,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121517,"2","3","39","049","008370","2014",3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121518,"2","3","39","049","008370","2016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121519,"2","3","39","049","008370","2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121520,"2","3","39","049","008370","2020",270,262,210,27,2,16,0,1,6,8,6,0,0,0,0,1,1
"SF1ST","OH","101",121521,"2","3","39","049","008370","2021",43,43,39,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121522,"2","3","39","049","008370","2022",401,359,272,51,1,23,0,0,12,42,11,1,0,0,0,26,4
"SF1ST","OH","101",121523,"2","3","39","049","008370","2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121524,"2","3","39","049","008370","2024",20,20,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121525,"2","3","39","049","008370","2027",87,75,51,6,0,15,0,0,3,12,7,2,0,0,0,3,0
"SF1ST","OH","101",121526,"2","3","39","049","008370","2028",253,229,184,25,2,9,0,0,9,24,3,0,0,0,0,15,6
"SF1ST","OH","101",121527,"2","3","39","049","008370","2029",14,14,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121528,"2","3","39","049","008370","2034",168,168,148,16,3,1,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121529,"2","3","39","049","008370","2035",12,8,7,0,0,1,0,0,0,4,4,0,0,0,0,0,0
"SF1ST","OH","101",121530,"2","3","39","049","008370","2036",57,49,43,6,0,0,0,0,0,8,6,0,0,0,0,0,2
"SF1ST","OH","101",121531,"2","3","39","049","008370","2037",46,46,37,8,0,0,0,0,1,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121532,"2","3","39","049","008370","2038",47,47,41,4,0,0,0,0,2,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121533,"2","3","39","049","008370","2043",209,195,187,0,0,5,0,0,3,14,8,0,0,0,0,6,0
"SF1ST","OH","101",121534,"2","3","39","049","008370","2044",76,76,68,0,0,7,0,0,1,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121535,"2","3","39","049","008370","2046",78,78,64,12,0,0,0,0,2,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121536,"2","3","39","049","008370","2047",95,77,59,16,0,0,0,0,2,18,4,0,0,0,0,13,1
"SF1ST","OH","101",121537,"2","3","39","049","008370","2048",40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121538,"2","3","39","049","008370","2049",124,124,101,10,0,3,0,0,10,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121539,"2","3","39","049","008370","2050",39,35,30,4,0,0,0,0,1,4,0,2,0,0,0,2,0
"SF1ST","OH","101",121540,"2","3","39","049","008370","2051",33,33,29,1,0,1,0,0,2,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121541,"2","3","39","049","008370","2055",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121542,"2","3","39","049","008370","2056",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121543,"2","3","39","049","008370","2060",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121544,"2","3","39","049","008370","2063",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121545,"2","3","39","049","008370","2064",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121546,"2","3","39","049","008370","2065",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121547,"2","3","39","049","008370","2066",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121548,"2","3","39","049","008370","2067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121549,"2","3","39","049","008370","2068",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121550,"2","3","39","049","008370","2075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121551,"2","3","39","049","008370","2076",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121552,"2","3","39","049","008370","2080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121553,"2","3","39","049","008370","2082",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121555,"2","3","39","049","008370","3003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121556,"2","3","39","049","008370","3005",304,291,279,9,0,0,0,0,3,13,5,0,0,0,0,6,2
"SF1ST","OH","101",121557,"2","3","39","049","008370","3006",76,76,71,1,1,0,0,0,3,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121558,"2","3","39","049","008370","3008",46,41,40,0,0,0,0,0,1,5,0,0,0,0,0,1,4
"SF1ST","OH","101",121559,"2","3","39","049","008370","3009",41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121560,"2","3","39","049","008370","3010",90,79,77,0,0,0,0,0,2,11,4,0,0,0,0,5,2
"SF1ST","OH","101",121561,"2","3","39","049","008370","3014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121562,"2","3","39","049","008370","3015",147,144,133,3,0,8,0,0,0,3,1,0,0,0,0,2,0
"SF1ST","OH","101",121563,"2","3","39","049","008370","3016",26,26,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121564,"2","3","39","049","008370","3017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121565,"2","3","39","049","008370","3018",184,168,159,5,0,0,0,0,4,16,9,0,1,0,0,5,1
"SF1ST","OH","101",121566,"2","3","39","049","008370","3019",189,189,176,10,0,0,0,0,3,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121567,"2","3","39","049","008370","3020",36,36,32,1,0,3,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121568,"2","3","39","049","008370","3022",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121569,"2","3","39","049","008370","3024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121570,"2","3","39","049","008370","3025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121571,"2","3","39","049","008370","3027",6,1,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0
"SF1ST","OH","101",121572,"2","3","39","049","008370","3028",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121573,"2","3","39","049","008370","3032",131,128,118,2,2,6,0,0,0,3,3,0,0,0,0,0,0
"SF1ST","OH","101",121574,"2","3","39","049","008370","3034",182,175,167,1,1,1,0,2,3,7,6,0,0,0,0,0,1
"SF1ST","OH","101",121575,"2","3","39","049","008370","3035",101,94,75,12,0,0,0,0,7,7,0,0,0,0,0,7,0
"SF1ST","OH","101",121576,"2","3","39","049","008370","3037",4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121577,"2","3","39","049","008370","3038",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121578,"2","3","39","049","008370","3044",67,62,61,0,0,0,0,0,1,5,5,0,0,0,0,0,0
"SF1ST","OH","101",121579,"2","3","39","049","008370","3045",47,47,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121582,"2","3","39","049","008380","1001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121583,"2","3","39","049","008380","1002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121584,"2","3","39","049","008380","1003",142,139,120,15,0,0,0,0,4,3,0,1,0,0,0,1,1
"SF1ST","OH","101",121585,"2","3","39","049","008380","1004",105,105,94,5,0,6,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121586,"2","3","39","049","008380","1005",20,20,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121587,"2","3","39","049","008380","1008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121588,"2","3","39","049","008380","1009",101,101,79,8,0,11,0,0,3,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121589,"2","3","39","049","008380","1010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121590,"2","3","39","049","008380","1011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121591,"2","3","39","049","008380","1012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121592,"2","3","39","049","008380","1014",209,194,170,5,4,4,0,0,11,15,0,0,0,0,0,14,1
"SF1ST","OH","101",121593,"2","3","39","049","008380","1015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121594,"2","3","39","049","008380","1016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121595,"2","3","39","049","008380","1018",11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121596,"2","3","39","049","008380","1021",19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121597,"2","3","39","049","008380","1022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121598,"2","3","39","049","008380","1025",15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121599,"2","3","39","049","008380","1026",3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121600,"2","3","39","049","008380","1027",172,169,158,7,0,0,0,0,4,3,3,0,0,0,0,0,0
"SF1ST","OH","101",121601,"2","3","39","049","008380","1028",3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121602,"2","3","39","049","008380","1029",148,142,128,10,0,1,0,0,3,6,1,0,0,0,0,5,0
"SF1ST","OH","101",121603,"2","3","39","049","008380","1032",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121604,"2","3","39","049","008380","1033",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121605,"2","3","39","049","008380","1034",135,135,116,14,0,2,0,2,1,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121606,"2","3","39","049","008380","1035",37,37,34,2,0,0,0,0,1,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121608,"2","3","39","049","008380","2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121609,"2","3","39","049","008380","2001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121610,"2","3","39","049","008380","2002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121611,"2","3","39","049","008380","2006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121612,"2","3","39","049","008380","2007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121613,"2","3","39","049","008380","2008",15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121614,"2","3","39","049","008380","2010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121615,"2","3","39","049","008380","2012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121616,"2","3","39","049","008380","2013",417,397,301,74,2,4,0,4,12,20,9,0,0,0,0,8,3
"SF1ST","OH","101",121617,"2","3","39","049","008380","2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121618,"2","3","39","049","008380","2015",84,83,58,10,0,0,0,0,15,1,0,0,0,0,0,1,0
"SF1ST","OH","101",121619,"2","3","39","049","008380","2017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121620,"2","3","39","049","008380","2018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121621,"2","3","39","049","008380","2019",265,259,228,16,0,6,0,0,9,6,1,3,0,0,0,1,1
"SF1ST","OH","101",121622,"2","3","39","049","008380","2020",210,206,180,16,0,5,0,0,5,4,2,0,0,0,0,2,0
"SF1ST","OH","101",121623,"2","3","39","049","008380","2022",8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121624,"2","3","39","049","008380","2029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121625,"2","3","39","049","008380","2030",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121626,"2","3","39","049","008380","2032",60,59,53,4,0,0,0,0,2,1,1,0,0,0,0,0,0
"SF1ST","OH","101",121627,"2","3","39","049","008380","2033",363,341,306,21,0,4,0,0,10,22,11,0,0,0,0,8,3
"SF1ST","OH","101",121628,"2","3","39","049","008380","2034",83,83,71,6,1,0,0,0,5,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121629,"2","3","39","049","008380","2035",78,78,73,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121630,"2","3","39","049","008380","2036",91,74,74,0,0,0,0,0,0,17,7,0,0,0,0,10,0
"SF1ST","OH","101",121631,"2","3","39","049","008380","2039",14,14,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121632,"2","3","39","049","008380","2040",4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121633,"2","3","39","049","008380","2044",39,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121634,"2","3","39","049","008380","2045",43,43,38,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121635,"2","3","39","049","008380","2046",118,115,110,5,0,0,0,0,0,3,1,0,0,0,0,2,0
"SF1ST","OH","101",121636,"2","3","39","049","008380","2048",252,239,191,35,0,8,0,0,5,13,7,0,0,0,0,6,0
"SF1ST","OH","101",121637,"2","3","39","049","008380","2049",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121638,"2","3","39","049","008380","2052",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121639,"2","3","39","049","008380","2053",22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121640,"2","3","39","049","008380","2054",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121641,"2","3","39","049","008380","2057",61,61,56,3,1,1,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121642,"2","3","39","049","008380","2058",89,85,80,2,0,3,0,0,0,4,4,0,0,0,0,0,0
"SF1ST","OH","101",121643,"2","3","39","049","008380","2059",127,120,99,18,0,0,0,0,3,7,2,0,0,0,0,1,4
"SF1ST","OH","101",121644,"2","3","39","049","008380","2060",25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121645,"2","3","39","049","008380","2061",34,34,29,0,0,3,0,0,2,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121646,"2","3","39","049","008380","2062",161,161,146,5,0,8,0,0,2,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121647,"2","3","39","049","008380","2064",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121648,"2","3","39","049","008380","2070",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121649,"2","3","39","049","008380","2072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121650,"2","3","39","049","008380","2074",4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121651,"2","3","39","049","008380","2075",7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121652,"2","3","39","049","008380","2087",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121653,"2","3","39","049","008380","2091",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121654,"2","3","39","049","008380","2092",56,56,50,5,0,0,0,0,1,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121656,"2","3","39","049","008380","3000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121657,"2","3","39","049","008380","3001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121658,"2","3","39","049","008380","3002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121659,"2","3","39","049","008380","3003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121660,"2","3","39","049","008380","3004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121661,"2","3","39","049","008380","3007",1350,1294,598,674,5,1,0,1,15,56,31,3,0,0,0,21,1
"SF1ST","OH","101",121662,"2","3","39","049","008380","3008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121663,"2","3","39","049","008380","3009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121664,"2","3","39","049","008380","3010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121665,"2","3","39","049","008380","3011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121666,"2","3","39","049","008380","3012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121667,"2","3","39","049","008380","3013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121668,"2","3","39","049","008380","3014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121669,"2","3","39","049","008380","3015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121670,"2","3","39","049","008380","3016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121671,"2","3","39","049","008380","3018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121672,"2","3","39","049","008380","3019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121673,"2","3","39","049","008380","3020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121674,"2","3","39","049","008380","3021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121675,"2","3","39","049","008380","3023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121676,"2","3","39","049","008380","3024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121677,"2","3","39","049","008380","3025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121678,"2","3","39","049","008380","3029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121679,"2","3","39","049","008380","3031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121680,"2","3","39","049","008380","3039",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121681,"2","3","39","049","008380","3040",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121682,"2","3","39","049","008380","3041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121683,"2","3","39","049","008380","3044",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121684,"2","3","39","049","008380","3045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121685,"2","3","39","049","008380","3046",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121686,"2","3","39","049","008380","3048",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121687,"2","3","39","049","008380","3049",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121688,"2","3","39","049","008380","3050",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121689,"2","3","39","049","008380","3051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121690,"2","3","39","049","008380","3052",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121693,"2","3","39","049","008400","1026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121694,"2","3","39","049","008400","1028",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121695,"2","3","39","049","008400","1030",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121696,"2","3","39","049","008400","1031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121698,"2","3","39","049","008400","3012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121699,"2","3","39","049","008400","3013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121700,"2","3","39","049","008400","3014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121701,"2","3","39","049","008400","3017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121702,"2","3","39","049","008400","3018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121703,"2","3","39","049","008400","3024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121704,"2","3","39","049","008400","3025",96,92,75,13,1,2,0,0,1,4,4,0,0,0,0,0,0
"SF1ST","OH","101",121705,"2","3","39","049","008400","3026",40,38,28,5,0,5,0,0,0,2,0,0,0,0,0,1,1
"SF1ST","OH","101",121708,"2","3","39","049","008500","5018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121709,"2","3","39","049","008500","5019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121710,"2","3","39","049","008500","5020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121711,"2","3","39","049","008500","5021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121712,"2","3","39","049","008500","5025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",121713,"2","3","39","049","008500","5026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
