County,Tract,BG,Block,HT,VA,E,R,S
39059,39059977100,390599771001,390599771001082,1,1,1,1,1
39059,39059977100,390599771001,390599771001082,1,1,1,1,1
39059,39059977100,390599771001,390599771001082,1,1,1,1,1
39059,39059977100,390599771001,390599771001082,1,1,1,1,1
39059,39059977100,390599771001,390599771001082,1,1,1,1,1
39059,39059977100,390599771001,390599771001082,1,1,1,1,2
39059,39059977100,390599771001,390599771001082,1,1,1,1,2
39059,39059977100,390599771001,390599771001082,1,1,1,1,2
39059,39059977100,390599771001,390599771001082,1,1,1,1,2
39059,39059977100,390599771001,390599771001082,1,1,1,1,2
39059,39059977100,390599771001,390599771001082,1,1,1,1,2
39059,39059977100,390599771001,390599771001082,1,2,1,1,1
39059,39059977100,390599771001,390599771001082,1,2,1,1,1
39059,39059977100,390599771001,390599771001082,1,2,1,1,1
39059,39059977100,390599771001,390599771001082,1,2,1,1,1
39059,39059977100,390599771001,390599771001082,1,2,1,1,1
39059,39059977100,390599771001,390599771001082,1,2,1,1,1
39059,39059977100,390599771001,390599771001082,1,2,1,1,1
39059,39059977100,390599771001,390599771001082,1,2,1,1,1
39059,39059977100,390599771001,390599771001082,1,2,1,1,1
39059,39059977100,390599771001,390599771001082,1,2,1,1,1
39059,39059977100,390599771001,390599771001082,1,2,1,1,1
39059,39059977100,390599771001,390599771001082,1,2,1,1,1
39059,39059977100,390599771001,390599771001082,1,2,1,1,1
39059,39059977100,390599771001,390599771001082,1,2,1,1,2
39059,39059977100,390599771001,390599771001082,1,2,1,1,2
39059,39059977100,390599771001,390599771001082,1,2,1,1,2
39059,39059977100,390599771001,390599771001082,1,2,1,1,2
39059,39059977100,390599771001,390599771001082,1,2,1,1,2
39059,39059977100,390599771001,390599771001082,1,2,1,1,2
39059,39059977100,390599771001,390599771001082,1,2,1,1,2
39059,39059977100,390599771001,390599771001082,1,2,1,1,2
39059,39059977100,390599771001,390599771001082,1,2,1,1,2
39059,39059977100,390599771001,390599771001082,1,2,1,1,2
39059,39059977100,390599771001,390599771001082,1,2,1,1,2
39059,39059977100,390599771001,390599771001082,1,2,1,1,2
39059,39059977100,390599771001,390599771001082,1,2,1,1,2
39059,39059977100,390599771001,390599771001082,1,2,1,1,2
39059,39059977100,390599771001,390599771001082,1,2,1,1,2
39059,39059977100,390599771001,390599771001082,1,2,1,1,2
39059,39059977100,390599771001,390599771001092,1,2,1,1,2
39059,39059977100,390599771001,390599771001094,1,2,1,1,1
39059,39059977100,390599771001,390599771001094,1,2,1,1,1
39059,39059977100,390599771001,390599771001094,1,2,1,1,2
39059,39059977100,390599771001,390599771001094,1,2,1,1,2
39059,39059977100,390599771001,390599771001095,1,1,1,1,2
39059,39059977100,390599771001,390599771001095,1,2,1,1,1
39059,39059977100,390599771001,390599771001095,1,2,1,1,1
39059,39059977100,390599771001,390599771001095,1,2,1,1,1
39059,39059977100,390599771001,390599771001095,1,2,1,1,1
39059,39059977100,390599771001,390599771001095,1,2,1,1,1
39059,39059977100,390599771001,390599771001095,1,2,1,1,1
39059,39059977100,390599771001,390599771001095,1,2,1,1,2
39059,39059977100,390599771001,390599771001095,1,2,1,1,2
39059,39059977100,390599771001,390599771001095,1,2,1,1,2
39059,39059977100,390599771001,390599771001095,1,2,1,1,2
39059,39059977100,390599771001,390599771001095,1,2,1,1,2
39059,39059977100,390599771001,390599771001095,1,2,1,1,2
39059,39059977100,390599771001,390599771001096,1,1,1,1,1
39059,39059977100,390599771001,390599771001096,1,1,1,1,1
39059,39059977100,390599771001,390599771001096,1,1,1,1,1
39059,39059977100,390599771001,390599771001096,1,1,1,1,1
39059,39059977100,390599771001,390599771001096,1,1,1,1,2
39059,39059977100,390599771001,390599771001096,1,1,1,1,2
39059,39059977100,390599771001,390599771001096,1,1,1,1,2
39059,39059977100,390599771001,390599771001096,1,1,1,1,2
39059,39059977100,390599771001,390599771001096,1,1,1,1,2
39059,39059977100,390599771001,390599771001096,1,1,1,1,2
39059,39059977100,390599771001,390599771001096,1,1,1,1,2
39059,39059977100,390599771001,390599771001096,1,1,1,1,2
39059,39059977100,390599771001,390599771001096,1,1,1,1,2
39059,39059977100,390599771001,390599771001096,1,1,1,1,2
39059,39059977100,390599771001,390599771001096,1,1,1,1,2
39059,39059977100,390599771001,390599771001096,1,1,1,7,1
39059,39059977100,390599771001,390599771001096,1,1,2,1,1
39059,39059977100,390599771001,390599771001096,1,2,1,1,1
39059,39059977100,390599771001,390599771001096,1,2,1,1,1
39059,39059977100,390599771001,390599771001096,1,2,1,1,1
39059,39059977100,390599771001,390599771001096,1,2,1,1,1
39059,39059977100,390599771001,390599771001096,1,2,1,1,1
39059,39059977100,390599771001,390599771001096,1,2,1,1,1
39059,39059977100,390599771001,390599771001096,1,2,1,1,1
39059,39059977100,390599771001,390599771001096,1,2,1,1,1
39059,39059977100,390599771001,390599771001096,1,2,1,1,1
39059,39059977100,390599771001,390599771001096,1,2,1,1,1
39059,39059977100,390599771001,390599771001096,1,2,1,1,1
39059,39059977100,390599771001,390599771001096,1,2,1,1,1
39059,39059977100,390599771001,390599771001096,1,2,1,1,1
39059,39059977100,390599771001,390599771001096,1,2,1,1,1
39059,39059977100,390599771001,390599771001096,1,2,1,1,1
39059,39059977100,390599771001,390599771001096,1,2,1,1,1
39059,39059977100,390599771001,390599771001096,1,2,1,1,1
39059,39059977100,390599771001,390599771001096,1,2,1,1,1
39059,39059977100,390599771001,390599771001096,1,2,1,1,1
39059,39059977100,390599771001,390599771001096,1,2,1,1,1
39059,39059977100,390599771001,390599771001096,1,2,1,1,1
39059,39059977100,390599771001,390599771001096,1,2,1,1,1
39059,39059977100,390599771001,390599771001096,1,2,1,1,1
39059,39059977100,390599771001,390599771001096,1,2,1,1,2
39059,39059977100,390599771001,390599771001096,1,2,1,1,2
39059,39059977100,390599771001,390599771001096,1,2,1,1,2
39059,39059977100,390599771001,390599771001096,1,2,1,1,2
39059,39059977100,390599771001,390599771001096,1,2,1,1,2
39059,39059977100,390599771001,390599771001096,1,2,1,1,2
39059,39059977100,390599771001,390599771001096,1,2,1,1,2
39059,39059977100,390599771001,390599771001096,1,2,1,1,2
39059,39059977100,390599771001,390599771001096,1,2,1,1,2
39059,39059977100,390599771001,390599771001096,1,2,1,1,2
39059,39059977100,390599771001,390599771001096,1,2,1,1,2
39059,39059977100,390599771001,390599771001096,1,2,1,1,2
39059,39059977100,390599771001,390599771001096,1,2,1,1,2
39059,39059977100,390599771001,390599771001096,1,2,1,1,2
39059,39059977100,390599771001,390599771001096,1,2,1,1,2
39059,39059977100,390599771001,390599771001096,1,2,1,1,2
39059,39059977100,390599771001,390599771001096,1,2,1,1,2
39059,39059977100,390599771001,390599771001096,1,2,1,1,2
39059,39059977100,390599771001,390599771001096,1,2,1,2,2
39059,39059977100,390599771001,390599771001096,1,2,1,2,2
39059,39059977100,390599771001,390599771001096,1,2,1,8,2
39059,39059977100,390599771001,390599771001097,1,2,1,1,1
39059,39059977100,390599771001,390599771001097,1,2,1,1,2
39059,39059977100,390599771001,390599771001099,1,1,1,1,1
39059,39059977100,390599771001,390599771001099,1,1,1,1,2
39059,39059977100,390599771001,390599771001099,1,1,1,1,2
39059,39059977100,390599771001,390599771001099,1,2,1,1,1
39059,39059977100,390599771001,390599771001099,1,2,1,1,1
39059,39059977100,390599771001,390599771001099,1,2,1,1,1
39059,39059977100,390599771001,390599771001099,1,2,1,1,1
39059,39059977100,390599771001,390599771001099,1,2,1,1,1
39059,39059977100,390599771001,390599771001099,1,2,1,1,1
39059,39059977100,390599771001,390599771001099,1,2,1,1,1
39059,39059977100,390599771001,390599771001099,1,2,1,1,1
39059,39059977100,390599771001,390599771001099,1,2,1,1,1
39059,39059977100,390599771001,390599771001099,1,2,1,1,1
39059,39059977100,390599771001,390599771001099,1,2,1,1,1
39059,39059977100,390599771001,390599771001099,1,2,1,1,1
39059,39059977100,390599771001,390599771001099,1,2,1,1,2
39059,39059977100,390599771001,390599771001099,1,2,1,1,2
39059,39059977100,390599771001,390599771001099,1,2,1,1,2
39059,39059977100,390599771001,390599771001099,1,2,1,1,2
39059,39059977100,390599771001,390599771001099,1,2,1,1,2
39059,39059977100,390599771001,390599771001099,1,2,1,1,2
39059,39059977100,390599771001,390599771001099,1,2,1,1,2
39059,39059977100,390599771001,390599771001099,1,2,1,1,2
39059,39059977100,390599771001,390599771001099,1,2,1,1,2
39059,39059977100,390599771001,390599771001099,1,2,1,1,2
39059,39059977100,390599771001,390599771001099,1,2,1,1,2
39059,39059977100,390599771001,390599771001100,1,1,1,1,1
39059,39059977100,390599771001,390599771001100,1,1,1,1,1
39059,39059977100,390599771001,390599771001100,1,1,1,1,2
39059,39059977100,390599771001,390599771001100,1,1,1,1,2
39059,39059977100,390599771001,390599771001100,1,1,1,1,2
39059,39059977100,390599771001,390599771001100,1,1,1,1,2
39059,39059977100,390599771001,390599771001100,1,1,1,1,2
39059,39059977100,390599771001,390599771001100,1,1,1,1,2
39059,39059977100,390599771001,390599771001100,1,1,1,1,2
39059,39059977100,390599771001,390599771001100,1,1,1,1,2
39059,39059977100,390599771001,390599771001100,1,1,1,1,2
39059,39059977100,390599771001,390599771001100,1,1,1,1,2
39059,39059977100,390599771001,390599771001100,1,1,1,1,2
39059,39059977100,390599771001,390599771001100,1,2,1,1,1
39059,39059977100,390599771001,390599771001100,1,2,1,1,1
39059,39059977100,390599771001,390599771001100,1,2,1,1,1
39059,39059977100,390599771001,390599771001100,1,2,1,1,1
39059,39059977100,390599771001,390599771001100,1,2,1,1,1
39059,39059977100,390599771001,390599771001100,1,2,1,1,1
39059,39059977100,390599771001,390599771001100,1,2,1,1,1
39059,39059977100,390599771001,390599771001100,1,2,1,1,1
39059,39059977100,390599771001,390599771001100,1,2,1,1,1
39059,39059977100,390599771001,390599771001100,1,2,1,1,1
39059,39059977100,390599771001,390599771001100,1,2,1,1,1
39059,39059977100,390599771001,390599771001100,1,2,1,1,1
39059,39059977100,390599771001,390599771001100,1,2,1,1,1
39059,39059977100,390599771001,390599771001100,1,2,1,1,1
39059,39059977100,390599771001,390599771001100,1,2,1,1,1
39059,39059977100,390599771001,390599771001100,1,2,1,1,1
39059,39059977100,390599771001,390599771001100,1,2,1,1,2
39059,39059977100,390599771001,390599771001100,1,2,1,1,2
39059,39059977100,390599771001,390599771001100,1,2,1,1,2
39059,39059977100,390599771001,390599771001100,1,2,1,1,2
39059,39059977100,390599771001,390599771001100,1,2,1,1,2
39059,39059977100,390599771001,390599771001100,1,2,1,1,2
39059,39059977100,390599771001,390599771001100,1,2,1,1,2
39059,39059977100,390599771001,390599771001100,1,2,1,1,2
39059,39059977100,390599771001,390599771001100,1,2,1,1,2
39059,39059977100,390599771001,390599771001100,1,2,1,1,2
39059,39059977100,390599771001,390599771001100,1,2,1,1,2
39059,39059977100,390599771001,390599771001100,1,2,1,1,2
39059,39059977100,390599771001,390599771001100,1,2,1,1,2
39059,39059977100,390599771001,390599771001100,1,2,1,1,2
39059,39059977100,390599771001,390599771001101,1,2,1,1,1
39059,39059977100,390599771001,390599771001102,1,2,1,1,1
39059,39059977100,390599771001,390599771001102,1,2,1,1,1
39059,39059977100,390599771001,390599771001102,1,2,1,1,1
39059,39059977100,390599771001,390599771001102,1,2,1,1,1
39059,39059977100,390599771001,390599771001102,1,2,1,1,2
39059,39059977100,390599771001,390599771001102,1,2,1,1,2
39059,39059977100,390599771001,390599771001102,1,2,1,1,2
39059,39059977100,390599771001,390599771001102,1,2,1,1,2
39059,39059977100,390599771001,390599771001102,1,2,1,1,2
39059,39059977100,390599771001,390599771001102,1,2,1,1,2
39059,39059977100,390599771001,390599771001102,1,2,1,1,2
39059,39059977100,390599771001,390599771001102,1,2,1,1,2
39059,39059977100,390599771001,390599771001102,1,2,1,1,2
39059,39059977100,390599771001,390599771001103,1,1,1,1,2
39059,39059977100,390599771001,390599771001103,1,1,1,1,2
39059,39059977100,390599771001,390599771001103,1,2,1,1,1
39059,39059977100,390599771001,390599771001103,1,2,1,1,1
39059,39059977100,390599771001,390599771001103,1,2,1,1,1
39059,39059977100,390599771001,390599771001103,1,2,1,1,2
39059,39059977100,390599771001,390599771001103,1,2,1,1,2
39059,39059977100,390599771001,390599771001103,1,2,1,1,2
39059,39059977100,390599771001,390599771001104,1,1,1,1,1
39059,39059977100,390599771001,390599771001104,1,1,1,1,1
39059,39059977100,390599771001,390599771001104,1,1,1,1,1
39059,39059977100,390599771001,390599771001104,1,1,1,1,1
39059,39059977100,390599771001,390599771001104,1,1,1,1,2
39059,39059977100,390599771001,390599771001104,1,1,1,1,2
39059,39059977100,390599771001,390599771001104,1,2,1,1,1
39059,39059977100,390599771001,390599771001104,1,2,1,1,1
39059,39059977100,390599771001,390599771001104,1,2,1,1,1
39059,39059977100,390599771001,390599771001104,1,2,1,1,1
39059,39059977100,390599771001,390599771001104,1,2,1,1,1
39059,39059977100,390599771001,390599771001104,1,2,1,1,1
39059,39059977100,390599771001,390599771001104,1,2,1,1,2
39059,39059977100,390599771001,390599771001104,1,2,1,1,2
39059,39059977100,390599771001,390599771001104,1,2,1,1,2
39059,39059977100,390599771001,390599771001104,1,2,1,1,2
39059,39059977100,390599771001,390599771001104,1,2,1,1,2
39059,39059977100,390599771001,390599771001104,1,2,1,1,2
39059,39059977100,390599771001,390599771001105,1,1,1,1,1
39059,39059977100,390599771001,390599771001105,1,1,1,1,1
39059,39059977100,390599771001,390599771001105,1,1,1,1,1
39059,39059977100,390599771001,390599771001105,1,1,1,1,1
39059,39059977100,390599771001,390599771001105,1,1,1,1,1
39059,39059977100,390599771001,390599771001105,1,1,1,1,1
39059,39059977100,390599771001,390599771001105,1,1,1,1,1
39059,39059977100,390599771001,390599771001105,1,1,1,1,2
39059,39059977100,390599771001,390599771001105,1,1,1,1,2
39059,39059977100,390599771001,390599771001105,1,2,1,1,1
39059,39059977100,390599771001,390599771001105,1,2,1,1,1
39059,39059977100,390599771001,390599771001105,1,2,1,1,1
39059,39059977100,390599771001,390599771001105,1,2,1,1,1
39059,39059977100,390599771001,390599771001105,1,2,1,1,1
39059,39059977100,390599771001,390599771001105,1,2,1,1,1
39059,39059977100,390599771001,390599771001105,1,2,1,1,1
39059,39059977100,390599771001,390599771001105,1,2,1,1,1
39059,39059977100,390599771001,390599771001105,1,2,1,1,2
39059,39059977100,390599771001,390599771001105,1,2,1,1,2
39059,39059977100,390599771001,390599771001105,1,2,1,1,2
39059,39059977100,390599771001,390599771001105,1,2,1,1,2
39059,39059977100,390599771001,390599771001105,1,2,1,1,2
39059,39059977100,390599771001,390599771001105,1,2,1,1,2
39059,39059977100,390599771001,390599771001105,1,2,1,1,2
39059,39059977100,390599771001,390599771001106,1,1,1,1,1
39059,39059977100,390599771001,390599771001106,1,1,1,1,1
39059,39059977100,390599771001,390599771001106,1,1,1,1,1
39059,39059977100,390599771001,390599771001106,1,1,1,1,2
39059,39059977100,390599771001,390599771001106,1,1,1,1,2
39059,39059977100,390599771001,390599771001106,1,2,1,1,1
39059,39059977100,390599771001,390599771001106,1,2,1,1,1
39059,39059977100,390599771001,390599771001106,1,2,1,1,1
39059,39059977100,390599771001,390599771001106,1,2,1,1,1
39059,39059977100,390599771001,390599771001106,1,2,1,1,1
39059,39059977100,390599771001,390599771001106,1,2,1,1,2
39059,39059977100,390599771001,390599771001106,1,2,1,1,2
39059,39059977100,390599771001,390599771001106,1,2,1,1,2
39059,39059977100,390599771001,390599771001107,1,1,1,1,1
39059,39059977100,390599771001,390599771001107,1,1,1,1,2
39059,39059977100,390599771001,390599771001107,1,1,1,1,2
39059,39059977100,390599771001,390599771001107,1,2,1,1,1
39059,39059977100,390599771001,390599771001107,1,2,1,1,1
39059,39059977100,390599771001,390599771001107,1,2,1,1,1
39059,39059977100,390599771001,390599771001107,1,2,1,1,1
39059,39059977100,390599771001,390599771001107,1,2,1,1,2
39059,39059977100,390599771001,390599771001107,1,2,1,1,2
39059,39059977100,390599771001,390599771001107,1,2,1,1,2
39059,39059977100,390599771001,390599771001110,1,2,1,1,1
39059,39059977100,390599771001,390599771001110,1,2,1,1,2
39059,39059977100,390599771001,390599771001112,1,1,1,1,1
39059,39059977100,390599771001,390599771001112,1,1,1,1,1
39059,39059977100,390599771001,390599771001112,1,1,1,1,1
39059,39059977100,390599771001,390599771001112,1,1,1,1,1
39059,39059977100,390599771001,390599771001112,1,1,1,1,1
39059,39059977100,390599771001,390599771001112,1,1,1,1,1
39059,39059977100,390599771001,390599771001112,1,1,1,1,1
39059,39059977100,390599771001,390599771001112,1,1,1,1,1
39059,39059977100,390599771001,390599771001112,1,1,1,1,2
39059,39059977100,390599771001,390599771001112,1,2,1,1,1
39059,39059977100,390599771001,390599771001112,1,2,1,1,1
39059,39059977100,390599771001,390599771001112,1,2,1,1,1
39059,39059977100,390599771001,390599771001112,1,2,1,1,1
39059,39059977100,390599771001,390599771001112,1,2,1,1,1
39059,39059977100,390599771001,390599771001112,1,2,1,1,1
39059,39059977100,390599771001,390599771001112,1,2,1,1,2
39059,39059977100,390599771001,390599771001112,1,2,1,1,2
39059,39059977100,390599771001,390599771001112,1,2,1,1,2
39059,39059977100,390599771001,390599771001112,1,2,1,1,2
39059,39059977100,390599771001,390599771001112,1,2,1,1,2
39059,39059977100,390599771001,390599771001113,1,1,1,1,1
39059,39059977100,390599771001,390599771001113,1,1,1,1,1
39059,39059977100,390599771001,390599771001113,1,1,1,1,2
39059,39059977100,390599771001,390599771001113,1,1,1,1,2
39059,39059977100,390599771001,390599771001113,1,2,1,1,1
39059,39059977100,390599771001,390599771001113,1,2,1,1,1
39059,39059977100,390599771001,390599771001113,1,2,1,1,1
39059,39059977100,390599771001,390599771001113,1,2,1,1,2
39059,39059977100,390599771001,390599771001113,1,2,1,1,2
39059,39059977100,390599771001,390599771001113,1,2,1,1,2
